SMILES,Clint,logP,Fup
CCc1cc(C(SC[C@H](N)C(=O)O)(c2ccccc2)c2ccccc2)ccc1C,0.667372330547242,0.8914835164835164,0.006160164271047227
CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,0.1677694671299341,0.49450549450549447,0.3901437371663245
CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.1052336634660653,0.8530219780219779,0.9386036960985628
CCCC1=CC(=O)NC(=S)N1,0.23708949191955872,0.15247252747252746,0.4759753593429159
CCCC1=CC=C(C=C1)N,0.613011218295887,0.5357142857142856,0.1293634496919918
CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O,0.6028632233177242,0.7417582417582416,0.031827515400410684
CCCCC[C@@H](CC(=O)CCC1=CC(=C(C=C1)O)OC)O,0.9534812644521242,0.6771978021978022,0.13449691991786447
CCCCC1=CC=C(C=C1)N,0.6798720199317065,0.6249999999999999,0.05123203285420946
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,0.5755553104293252,0.7403846153846154,0.09240246406570844
CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)C(=O)C,1.0,0.9368131868131868,0.007700205338809036
CCCCCC1=CC=C(C=C1)N,0.6210054288046107,0.6717032967032966,0.013757700205338811
CCCCCCCCN1C(=O)C=CS1,0.5647449234519376,0.5425824175824175,0.01870636550308008
CCCCCCOC1=CC=C(C=C1)N,0.8555011132494511,0.7046703296703296,0.015605749486652979
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,0.23718335637892413,0.5274725274725274,0.030800821355236145
CCCCOC(=O)C1=CC=C(C=C1)O,0.7431982734497035,0.695054945054945,0.03241273100616017
CCCCOC(=O)C1=CC=CC=C1C(=O)O,0.16962115474910977,0.5315934065934065,0.20297741273100617
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,0.7556906364199679,0.8392857142857142,0.018480492813141687
CCCN(CCC)C(=O)SCCC,0.6718583621170292,0.7335164835164834,0.009301848049281315
CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2,0.6045995652140402,0.7692307692307692,0.012700205338809037
CCCOC(=O)C1=CC(=C(C(=C1)O)O)O,0.7806922904965485,0.45329670329670324,0.0162217659137577
CCCOC(=O)C1=CC=C(C=C1)O,0.7378329754998323,0.6236263736263736,0.06816221765913759
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,0.46367924589322795,0.7692307692307692,0.0
CCN(CC)C(=O)C1=CC=CC(=C1)C,0.3809216006310068,0.5054945054945055,0.3551334702258727
CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,0.7806922904965485,0.7829670329670328,0.0034907597535934302
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,0.3250937552535256,0.5659340659340659,0.6057494866529775
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C(F)(F)F)cc21,0.22510600746170853,0.5879120879120878,0.23613963039014374
CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,0.21466048621120487,0.4244505494505494,0.7587268993839836
CCN1CCC2(CC1)COC3=C2C=C4C(=C3)CCN4C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C.Cl,0.4107772805482947,0.9464285714285714,0.00513347022587269
CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(C)C(=O)NC4=C(C(=CC(=C4Cl)OC)OC)Cl,0.6939149714371992,0.8365384615384615,0.022587268993839837
CCNC(=O)NC(=O)/C(=N/OC)/C#N,0.7143839735847599,0.28708791208791207,0.4383983572895278
CCNC(=O)OC1CCN(CC1)C2=NN=CC3=CC(=C(C=C32)OC)OC,0.8225736818140214,0.4546703296703296,0.07186858316221767
CCNC1=CC=CC(=C1)C,0.5695863073007307,0.5384615384615383,0.1349075975359343
CCNC1=CC=CC=C1,0.649522585581184,0.5027472527472527,0.20944558521560575
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N,0.3542608054898987,0.510989010989011,0.3136550308008214
CCNC1=NC(=NC(=N1)Cl)NC(C)C,0.454178596112386,0.5645604395604396,0.11673511293634499
CCNC1=NC(=NC(=N1)Cl)NCC,0.4570089570784138,0.5054945054945055,0.2818275154004107
CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,0.5565535449674256,0.6016483516483515,0.010266940451745381
CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,0.45471461015953457,0.3434065934065934,0.5852156057494867
CCOC(=O)C1=CC=C(C=C1)O,0.8032837954343652,0.5439560439560439,0.0982546201232033
CCOC(=O)C1CC(=O)C(=C(C2CC2)O)C(=O)C1,0.38180361331460066,0.4258241758241758,0.13039014373716634
CCOC1=CC=C(C=C1)N,0.5774968291098707,0.37637362637362637,0.4876796714579056
CCOC1=CC=C(C=C1)NC(=O)C,0.5168169118444182,0.423076923076923,0.6057494866529775
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,0.5922401771526197,0.6332417582417582,0.0007084188911704314
CCOC1=CC2=CC=CC=C2OC1=O,0.677448457531917,0.456043956043956,0.21560574948665298
CCOC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)NC,0.2123781720823571,0.4244505494505494,0.005811088295687885
CCOC1=NC=C(C2=C1[C@@H](C(=C(N2)C)C(=O)N)C3=C(C=C(C=C3)C#N)OC)C,0.411732921166345,0.7074175824175823,0.019507186858316226
CCOC1C(C2=C(O1)C=CC(=C2)OS(=O)(=O)C)(C)C,0.6160780553937092,0.5769230769230769,0.12453798767967146
CCOP(=O)(OCC)OC1=NC(=NC(=C1)C)C(C)C,0.7229847052550362,0.4903846153846153,0.32535934291581114
CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-],0.49589432280577134,0.8626373626373627,0.00016427104722792699
CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,0.9661751512799348,0.7719780219780219,0.0005133470225872697
CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,0.702813938094295,0.7293956043956042,0.029568788501026698
CCOP(=S)(OCC)OC1=NN(C(=N1)Cl)C(C)C,0.6321372521055056,0.7307692307692306,0.05686858316221767
CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2,0.7012416508396081,0.6648351648351647,0.04004106776180699
CCS(=O)(=O)c1ccc(C(N=C(C)O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,0.43031093074836496,0.760989010989011,0.0030800821355236128
CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)CC4=C5C=COC5=CC=C4,0.363174979074602,0.6552197802197801,0.25975359342915816
CN(C(=O)NC1=CC(=C(C=C1)Cl)Cl)OC,0.7155929465770242,0.6456043956043955,0.09763860369609857
CN(C)C(=O)C1(CCN(CC1)CCC2(CN(CCO2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)N5CCCCC5,0.5752102476405258,0.7678571428571428,0.0027720739219712527
CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,0.5575844767903044,0.5741758241758241,0.15554414784394252
CN(C)C(=O)NC1=CC=C(C=C1)Cl,0.3509603649314938,0.47252747252747246,0.4569815195071869
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,0.5282163222859971,0.5384615384615383,0.2555441478439426
CN(C)C(=O)NC1=CC=CC=C1,0.3416174594049768,0.34065934065934067,0.5687885010266941
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],0.49891752969612596,0.9285714285714284,0.003942505133470227
CN(C)C1=CC=C(C=C1)C(=N)C2=CC=C(C=C2)N(C)C.Cl,0.5050482676262469,0.6593406593406592,0.09958932238193019
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O,0.5434985234798053,0.6648351648351647,0.020944558521560575
CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,0.5797514137842097,0.9244505494505495,0.0
CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,0.28379218680844176,0.5480769230769231,0.47227926078028754
CN(CCCC(=O)C1=CN=CC=C1)N=O,0.40715862068334924,0.35439560439560436,0.9801848049281315
CN=C(NCC1=CN=C(S1)Cl)N[N+](=O)[O-],0.5382261368091493,0.3021978021978022,0.5091375770020535
CN=C(O)c1nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc2c1N[C@@H](C)C1CCOCC1,0.39217100664086796,0.7019230769230769,0.030800821355236145
CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O,0.3844586692628892,0.6112637362637363,0.03901437371663245
CN1C(=NC(=N1)CO)NCCCOC2=CC=CC(=C2)CN3CCCCC3,0.5420904819635947,0.42994505494505486,0.9753593429158112
CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C,0.4578460744655078,0.46016483516483514,0.6190965092402465
CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,0.683440352095557,0.4972527472527472,0.2053388090349076
CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,0.21357770102375853,0.489010989010989,0.24640657084188913
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,0.30241759648064803,0.6057692307692307,0.0030800821355236128
CN1C=C(C(=O)C(=C1)C2=CC(=CC=C2)C(F)(F)F)C3=CC=CC=C3,0.43842385710608595,0.6249999999999999,0.13121149897330597
CN1C2=C(C(=O)N(C1=O)C)NC=N2,0.17563037611168333,0.2032967032967033,0.6160164271047228
CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,0.311838920114075,0.5068681318681318,0.007186858316221767
CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,0.5033845371017484,0.6497252747252746,0.04106776180698153
CN1CCN(CC1)C2=CC=CC=C2/C=C\3/C(=O)N(CCS3)C4=CC(=C(C=C4)Cl)Cl,0.6443587053501353,0.8502747252747251,0.023511293634496923
CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,0.4563842707694682,0.4162087912087912,0.1437371663244353
CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,0.44493760237603497,0.7884615384615383,0.04106776180698153
CN1CN(C(=S)SC1)C,0.5610159622038429,0.29258241758241754,0.9049281314168379
CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl,0.15081021380867343,0.18956043956043955,0.8404517453798769
CNC(=O)OC1=CC=CC(=C1)N=CN(C)C.Cl,0.5765860868515746,0.40521978021978017,0.8986652977412732
CNC(=O)OC1=CC=CC2=CC=CC=C21,0.6850206754771759,0.5302197802197801,0.70041067761807
CNC[C@@H](CC12CCC(C3=CC=CC=C31)C4=CC=CC=C24)O,0.34867493636850416,0.706043956043956,0.18480492813141686
CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,0.5433582717585086,0.5329670329670328,0.1787474332648871
CNS(=O)(=O)c1cc(-c2sc(N=C(C)O)nc2C)cc2c1C(=O)N([C@@H](C)C1CC1)C2,0.13185357305622722,0.5824175824175823,0.08213552361396305
CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,0.31637944059497014,0.33379120879120877,0.8418891170431212
COC(=O)C1=CC=C(C=C1)O,0.9043142306973392,0.47527472527472525,0.06217659137577003
COC(=O)C1=CC=CC=C1C(=O)OC,0.6528280508542305,0.423076923076923,0.6632443531827517
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,0.3195058681306995,0.39835164835164827,0.4281314168377824
COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,0.27660779916919237,0.16895604395604394,0.457905544147844
COC[C@H](C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,0.4724111879285756,0.7706043956043955,0.1540041067761807
COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2C[C@H]1C,0.7648180530400088,0.8090659340659339,0.028747433264887066
COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,0.8721950875001954,0.8626373626373627,0.0
COC1=C(C=C(C=C1)[N+](=O)[O-])N,0.5560355948135304,0.40796703296703296,0.334599589322382
COC1=C(C=C(C=C1)CC=C)OC,0.6808313288444042,0.5412087912087912,0.1351129363449692
COC1=C(C=C(C=C1)CCO[C@@H]2CCCC[C@H]2N3CC[C@H](C3)O)OC,0.46019063875814836,0.6771978021978022,0.5852156057494867
COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,0.46390915582058045,0.45192307692307687,0.01129363449691992
COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)/C=C/CN4CCCCC4,0.3469274651331612,0.9601648351648351,0.010266940451745381
COC1=C(C=CC(=C1)CC=C)O,0.8983823120716136,0.5178571428571428,0.18706365503080083
COC1=C(C=CC(=C1)CCC(=O)CC(=O)CCC2=CC(=C(C=C2)O)OC)O,0.9807536631675426,0.5274725274725274,0.04117043121149898
COC1=C(C=CC(=C1C(=O)O)Cl)Cl,0.15660717493963036,0.5096153846153846,0.17474332648870639
COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,0.5620188206192471,0.9038461538461537,0.0072895277207392205
COC1=CC=C(C=C1)CO,0.8758534950286297,0.3571428571428571,0.9540041067761809
COC1=CC=CC(=C1OC)[C@@H](C2CCN(CC2)CCC3=CC=C(C=C3)F)O,0.43488678648145174,0.6332417582417582,0.5130390143737168
COC1=CC=CC=C1O,0.764462713509344,0.3873626373626373,0.5739219712525667
COC1=NN(C(=O)S1)CSP(=S)(OC)OC,0.3857326506580938,0.5082417582417582,0.26540041067761816
COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(O)=NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,0.6712250969868319,0.6991758241758241,0.07289527720739221
COc1ccc(C(SC[C@H](N)C(=O)O)(c2ccccc2)c2ccccc2)cc1,0.45395880264263205,0.7733516483516483,0.08521560574948667
COc1ccc(-c2cc(O)nc(=S)n2CCN)c(OC)c1,0.3421074838965014,0.4189560439560439,0.7084188911704312
COC1CCC(n2nc(C)c(C(O)=N[C@@H](C)C(C)(C)C)c2NS(=O)(=O)c2ccc(C)cc2)CC1,0.3731623858921878,0.8379120879120878,0.0646817248459959
COc1ccc2c(c1)C[C@@H](C)N(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,0.7997793558254854,0.8640109890109888,0.010266940451745381
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(F)cc3F)C2)nc(C)c1F,0.27660779916919237,0.41758241758241754,0.04106776180698153
COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,0.48110763578455756,0.6071428571428571,0.06160164271047229
COP(=O)(C(C(Cl)(Cl)Cl)O)OC,0.7089540065997274,0.27609890109890106,0.7043121149897331
COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],0.5818644369810411,0.5989010989010988,0.01880903490759754
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,0.663558316194149,0.5879120879120878,0.03870636550308009
CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](C[C@H]2CCC(=O)C2)C(=O)NC3=NC=CN=C3)Cl,0.4554184605412657,0.47527472527472525,0.4825462012320329
CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C2=C(ON=C2)C3CC3,0.639178731599131,0.5247252747252746,0.006724845995893224
CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-],0.10313428798195316,0.3131868131868132,0.35400410677618077
N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,0.9610070089793682,0.5824175824175823,0.022587268993839837
N=c1nc(C(=O)NCc2cccc3cccnc23)c2ccccc2[nH]1,0.7238109005601593,0.5755494505494505,0.026694045174537988
NC1(C(O)=NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.5905740725225821,0.5123626373626373,0.21560574948665298
OC(=NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cnc(O)c2ccccc12,0.38854446642437057,0.6826923076923077,0.010266940451745381
Cc1ccc([N+](=O)[O-])cc1,0.6304299251519119,0.5315934065934065,0.2627310061601643
COC(=O)c1ccc(O)cc1,0.9043142306973392,0.47527472527472525,0.06217659137577003
CC(C)c1cccc(C(C)C)c1,0.48872964234740823,0.7719780219780219,0.002433264887063656
CCC(C)(C)OC,0.5363319434220221,0.44368131868131866,0.8210472279260781
Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,0.48338347996015946,0.4271978021978022,0.007464065708418894
O=[N+]([O-])c1ccccc1,0.4960449559798901,0.46016483516483514,0.3843942505133471
O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.940895550831194,0.47939560439560436,0.1437371663244353
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,0.40591216106932126,0.6222527472527472,0.08726899383983575
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cc(Cl)cc12)C1CCCCN1,0.7118891772404827,0.7239010989010988,0.31827515400410683
CCOc1nc(NC)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC)n1,0.2123781720823571,0.4244505494505494,0.005811088295687885
CN(C)C(=S)SC(=S)N(C)C,0.6197876402602723,0.33516483516483514,0.6340862422997948
C=CCc1ccc(O)c(OC)c1,0.8983823120716136,0.5178571428571428,0.18706365503080083
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,0.32235169244430584,0.918956043956044,0.13757700205338808
CCc1ccc(O)c(C(C)(C)C)c1,0.8958840831362268,0.7293956043956042,0.03634496919917865
Nc1ccc(Cl)cc1N,0.7084511772247527,0.38186813186813184,0.37268993839835735
Cc1ccc(C)c(C)c1,0.5163861951567934,0.7046703296703296,0.14948665297741273
CCOC(=O)C1CC(=O)C(C(=O)C2CC2)C(=O)C1,0.38180361331460066,0.4258241758241758,0.13039014373716634
COc1nn(CSP(=S)(OC)OC)c(=O)s1,0.3857326506580938,0.5082417582417582,0.26540041067761816
C=CCc1ccc2c(c1)OCO2,0.5810891750357323,0.489010989010989,0.008100616016427106
CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,0.3320121137157087,0.7005494505494505,0.0
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,0.25610824555156936,0.6043956043956042,0.10123203285420947
CCCCOC(=O)c1ccc(O)cc1,0.7431982734497035,0.695054945054945,0.03241273100616017
C=CCc1ccc(OC)c(OC)c1,0.6808313288444042,0.5412087912087912,0.1351129363449692
c1ccc(-c2ccccc2)cc1,0.5817539133983517,0.7568681318681318,0.005718685831622177
CCCCN(CCCC)N=O,0.5437786611977717,0.5673076923076923,0.2568788501026694
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0.46367924589322795,0.7692307692307692,0.0
Nc1nc(N)nc(-c2ccccc2)n1,0.22307037634641597,0.39285714285714285,0.34188911704312125
Cc1ccc2ncccc2c1,0.9397011051630025,0.559065934065934,0.09342915811088298
Nc1ccc2ccccc2c1,0.6235843884072808,0.5192307692307692,0.10256673511293636
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,0.6610096162516416,0.46840659340659335,0.35934291581108835
c1ccc2ncccc2c1,0.7403314854908267,0.48489010989010983,0.19876796714579056
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,0.6045995652140402,0.6098901098901098,0.07627310061601644
Cc1ccc(C(C)(C)C)c(O)c1,0.7292131836458402,0.6648351648351647,0.016837782340862424
Cc1cccc(C)c1N,0.5103009671967402,0.45879120879120877,0.432340862422998
Clc1cccc(Cl)c1Cl,0.4720621107086183,0.7664835164835164,0.005821355236139631
CCC(Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,0.4288896031009585,0.5439560439560439,0.1540041067761807
c1ccc2c(c1)Cc1ccccc1-2,0.5566827727625232,0.7802197802197801,0.005821355236139631
COP(=S)(OC)SCn1nnc2ccccc2c1=O,0.7135566595292707,0.5837912087912087,0.2091375770020534
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.27894184206400696,0.2747252747252747,0.7196098562628338
O=NN(c1ccccc1)c1ccccc1,0.49828771580266523,0.635989010989011,0.03457905544147844
CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,0.7542568592721568,0.8640109890109888,0.006303901437371666
C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,0.47151515896753954,0.7142857142857142,0.019435318275154004
CCCCOC(=O)c1ccccc1C(=O)OCCCC,0.7556906364199679,0.8392857142857142,0.018480492813141687
CCOC(=O)c1ccccc1C(=O)OCC,0.7556906364199679,0.5412087912087912,0.18480492813141686
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,0.311838920114075,0.5068681318681318,0.007186858316221767
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,0.24416165463283004,0.559065934065934,0.4517453798767968
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,0.32601552645159654,0.7967032967032965,0.009722792607802877
c1cc2c3c(cccc3c1)CC2,0.4169207262748657,0.7445054945054945,0.036273100616016435
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,0.6166132538530588,0.7472527472527473,0.06344969199178646
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,0.5861167678581006,0.3571428571428571,0.013398357289527723
CC1(C)CON(Cc2ccccc2Cl)C1=O,0.3487219032834855,0.5494505494505494,0.16776180698151952
CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,0.31272209195208855,0.40521978021978017,0.2869609856262834
CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,0.3188288937476228,0.4615384615384615,0.1450718685831622
CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,0.1101385215370796,0.23626373626373626,0.9374743326488708
COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,0.6362886544372099,0.6923076923076923,0.23921971252566737
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,0.6028632233177242,0.7417582417582416,0.031827515400410684
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,0.5255744238491928,0.6277472527472527,0.02761806981519508
CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,0.5476502907803104,0.8804945054945055,0.006776180698151951
COc1ccc(CCOC2CCCCC2N2CCC(O)C2)cc1OC,0.46019063875814836,0.6771978021978022,0.5852156057494867
CCC(C)=O,0.7843808260499118,0.24587912087912087,0.8874743326488707
CC(Cl)CCl,0.8031439523787228,0.47939560439560436,0.5483572895277209
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.45471461015953457,0.3434065934065934,0.5852156057494867
O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,0.9455867069856867,0.5920329670329669,0.002156057494866529
COC(=O)C=C(C)OP(=O)(OC)OC,0.41236688043953873,0.22390109890109888,0.6817248459958933
CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0.727700837501694,0.7239010989010988,0.008449691991786449
CCCCC1(CC)C(=O)NC(=O)NC1=O,0.28379218680844176,0.44368131868131866,0.6057494866529775
CC(C)(C)c1ccc(N)cc1,0.537790987597239,0.5769230769230769,0.14887063655030802
Cn1nc(CO)nc1NCCCOc1cccc(CN2CCCCC2)c1,0.5420904819635947,0.42994505494505486,0.9753593429158112
CCCC(C)C1(CC)C(=O)N=C(O)NC1=O,0.1677694671299341,0.49450549450549447,0.3901437371663245
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,0.47543377769674555,0.6456043956043955,0.14763860369609855
CNCC(O)CC12CCC(c3ccccc31)c1ccccc12,0.34867493636850416,0.706043956043956,0.18480492813141686
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,0.6192629000009452,0.7939560439560438,0.030800821355236145
FC(F)(F)Br,0.4230162772187446,0.4615384615384615,0.8501026694045175
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,0.3108321046222371,0.5082417582417582,0.07801848049281315
CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,0.5539469815705897,0.8076923076923075,0.045913757700205345
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0.7908508321794556,0.6565934065934065,0.046201232032854214
CCCCCCCCN(C)C,0.7253600262813253,0.5728021978021978,0.5674537987679672
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,0.663558316194149,0.5879120879120878,0.03870636550308009
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,0.3469274651331612,0.37362637362637363,0.780287474332649
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,0.8225736818140214,0.4546703296703296,0.07186858316221767
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,0.2759452112985191,0.43681318681318676,0.08412731006160165
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.4808803410685649,0.804945054945055,0.030800821355236145
CNC(=O)C=C(C)OP(=O)(OC)OC,0.2520526060203074,0.17857142857142855,0.9117043121149899
CC1(C)C(C(=O)O)N2C(=O)CC2S1(=O)=O,0.3469274651331612,0.24038461538461536,0.6262833675564683
O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,0.6826738917374552,0.6456043956043955,0.018018480492813148
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,0.6045995652140402,0.7692307692307692,0.012700205338809037
ClC(Cl)Cl,0.7699530840764456,0.4766483516483516,0.5720739219712527
CC(C)O,0.21487617278279741,0.2129120879120879,0.935728952772074
CO,0.18980971978912922,0.10027472527472528,0.9598562628336756
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,0.27213819145090645,0.2815934065934066,0.6355236139630391
CCOc1cc2ccccc2oc1=O,0.677448457531917,0.456043956043956,0.21560574948665298
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.23718335637892413,0.5274725274725274,0.030800821355236145
CCO,0.6357360031258997,0.16346153846153846,0.9484599589322383
CCOC(C)(C)C,0.3482045126824081,0.40934065934065933,0.7726899383983573
